"","profilID","insurer","coverage","price.x","price.y","Var_Price","price","type","level","id","applicantcount","loannb","firstloan_amount","firstloan_type","firstloan_type_tax","firstloan_rate","firstloan_duration_years","firstloan_differ","contract_start_days","primary_applicant_sex","primary_applicant_age","primary_applicant_marital_status","post_code","primary_applicant_occupation_code","primary_applicant_contract","primary_applicant_working_time","primary_applicant_travel","primary_applicant_risk","primary_applicant_smoke","primary_applicant_share","secondary_applicant_sex","secondary_applicant_age","secondary_applicant_marital_status","secondary_applicant_occupation_code","secondary_applicant_contract","secondary_applicant_working_time","secondary_applicant_travel","secondary_applicant_risk","secondary_applicant_smoke","secondary_applicant_share","contract_start_date"
"215","LOAN2017_276","Groupe AXA","Minimum",1106,1100,0.00545454545454538,1106,"CLASSIQUE","LOAN2017",276,"Oui",1,158000,"Amortissable","Fixe","1,7",15,0,136,"Homme",34,"Marié",76170,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"216","LOAN2017_277","Groupe AXA","Minimum",6190,6268,-0.0124441608168475,6190,"CLASSIQUE","LOAN2017",277,"Non",1,191290,"Amortissable","Fixe","1,3",27,0,155,"Homme",46,"Célibataire",29800,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.5,"Femme","31","Célibataire","Salarié ","TNS","Temps plein","Non","Non","Non","0.5",NA
"217","LOAN2017_278","Groupe AXA","Formule Optimum",3433,3478,-0.0129384703852788,3433,"CLASSIQUE","LOAN2017",278,"Non",1,124000,"Amortissable","Variable","1,6",15,0,147,"Homme",46,"Marié",33340,"Salarié cadre","TNS","Temps partiel","Moins de 15.000 km par an","Non","Non",0.7,"Homme","41","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"218","LOAN2017_278","Groupe AXA","Minimum",2174,2207,-0.0149524241051201,2174,"CLASSIQUE","LOAN2017",278,"Non",1,124000,"Amortissable","Variable","1,6",15,0,147,"Homme",46,"Marié",33340,"Salarié cadre","TNS","Temps partiel","Moins de 15.000 km par an","Non","Non",0.7,"Homme","41","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"219","LOAN2017_279","Groupe AXA","Formule Optimum",1141,1064,0.0723684210526316,1141,"CLASSIQUE","LOAN2017",279,"Non",1,94500,"Amortissable","Fixe","1,5",15,0,21,"Femme",36,"Marié",13009,"Salarié ","CDI","Temps partiel","Entre 15.000 et 20.000 km par an","Non","Non",0.5,"Homme","34","Concubinage","Fonctionnaire","CDI","Temps partiel","Non","Non","Non","0.5",NA
"220","LOAN2017_279","Groupe AXA","Minimum",705,657,0.0730593607305936,705,"CLASSIQUE","LOAN2017",279,"Non",1,94500,"Amortissable","Fixe","1,5",15,0,21,"Femme",36,"Marié",13009,"Salarié ","CDI","Temps partiel","Entre 15.000 et 20.000 km par an","Non","Non",0.5,"Homme","34","Concubinage","Fonctionnaire","CDI","Temps partiel","Non","Non","Non","0.5",NA
"221","LOAN2017_28","Groupe AXA","Minimum",9224,9412,-0.0199745006374841,9224,"CLASSIQUE","LOAN2017",28,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",50,"Marié",75006,"Chef d'entreprise","CDI","Temps plein","Non","Oui","Oui",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"222","LOAN2017_281","Groupe AXA","Minimum",2814,2834,-0.00705716302046577,2814,"CLASSIQUE","LOAN2017",281,"Non",1,174200,"Amortissable","Variable","1,6",19,0,173,"Femme",44,"Célibataire",64470,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","33","Célibataire","Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non","0.5",NA
"223","LOAN2017_282","Groupe AXA","Formule Optimum",4495,4340,0.0357142857142858,4495,"CLASSIQUE","LOAN2017",282,"Non",1,170800,"Amortissable","Variable","1,2",25,2,313,"Homme",30,"Marié",94800,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","39","Célibataire","Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"224","LOAN2017_282","Groupe AXA","Minimum",2828,2734,0.0343818580833943,2828,"CLASSIQUE","LOAN2017",282,"Non",1,170800,"Amortissable","Variable","1,2",25,2,313,"Homme",30,"Marié",94800,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","39","Célibataire","Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"225","LOAN2017_283","Groupe AXA","Minimum",2001,2030,-0.0142857142857142,2001,"CLASSIQUE","LOAN2017",283,"Non",1,61900,"Amortissable","Fixe","1,3",20,2,160,"Homme",41,"Marié",75012,"Salarié ","CDI","Temps plein","Non","Non","Non",0.5,"Femme","51","Marié","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"226","LOAN2017_284","Groupe AXA","Minimum",928,894,0.0380313199105144,928,"CLASSIQUE","LOAN2017",284,"Oui",1,146000,"Amortissable","Fixe","1,9",18,0,112,"Homme",25,"Pacs",91300,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"227","LOAN2017_285","Groupe AXA","Minimum",549,516,0.0639534883720929,549,"CLASSIQUE","LOAN2017",285,"Oui",1,111208,"Amortissable","Variable","1,9",15,0,99,"Femme",22,"Marié",60300,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"228","LOAN2017_287","Groupe AXA","Minimum",2624,2616,0.00305810397553508,2624,"CLASSIQUE","LOAN2017",287,"Oui",1,158900,"Amortissable","Fixe","1,9",20,1,242,"Femme",33,"Marié",95690,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"229","LOAN2017_289","Groupe AXA","Minimum",32447,33378,-0.0278926238839955,32447,"CLASSIQUE","LOAN2017",289,"Non",1,449030,"Amortissable","Fixe","1,8",26,0,90,"Homme",54,"Célibataire",74520,"Salarié ","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.7,"Femme","30","Célibataire","Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non","0.3",NA
"230","LOAN2017_291","Groupe AXA","Minimum",1289,1203,0.0714879467996674,1289,"CLASSIQUE","LOAN2017",291,"Non",1,101000,"Amortissable","Fixe","1,6",15,0,312,"Homme",37,"Célibataire",75005,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","42","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"231","LOAN2017_293","Groupe AXA","Minimum",1097,1068,0.0271535580524345,1097,"CLASSIQUE","LOAN2017",293,"Oui",1,195000,"Amortissable","Fixe","1,2",15,1,182,"Femme",28,"Célibataire",73220,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"232","LOAN2017_294","Groupe AXA","Minimum",7550,7654,-0.0135876665795662,7550,"CLASSIQUE","LOAN2017",294,"Non",1,122840,"Amortissable","Fixe","1,6",25,0,230,"Homme",48,"Concubinage",75008,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",0.5,"Homme","30","Concubinage","Recherche d'emploi","None","None","None","None","oui","0.5",NA
"233","LOAN2017_295","Groupe AXA","Formule Optimum",692,691,0.0014471780028944,692,"CLASSIQUE","LOAN2017",295,"Non",1,61000,"Amortissable","Fixe","1,8",15,1,132,"Homme",31,"Célibataire",94370,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","34","Célibataire","Artisan","CDI","Temps plein","Moins de 15.000 km par an","Oui","Non","0.3",NA
"234","LOAN2017_295","Groupe AXA","Minimum",417,413,0.00968523002421318,417,"CLASSIQUE","LOAN2017",295,"Non",1,61000,"Amortissable","Fixe","1,8",15,1,132,"Homme",31,"Célibataire",94370,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","34","Célibataire","Artisan","CDI","Temps plein","Moins de 15.000 km par an","Oui","Non","0.3",NA
"235","LOAN2017_296","Groupe AXA","Formule Optimum",12268,12319,-0.00413994642422277,12268,"CLASSIQUE","LOAN2017",296,"Non",1,258800,"Amortissable","Variable","2",15,5,63,"Homme",49,"Pacs",27930,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Femme","55","Pacs","Profession Libérale","CDI","Temps plein","Non","Non","Non","0.3",NA
"236","LOAN2017_296","Groupe AXA","Minimum",7972,8062,-0.0111634830066981,7972,"CLASSIQUE","LOAN2017",296,"Non",1,258800,"Amortissable","Variable","2",15,5,63,"Homme",49,"Pacs",27930,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Femme","55","Pacs","Profession Libérale","CDI","Temps plein","Non","Non","Non","0.3",NA
"237","LOAN2017_297","Groupe AXA","Formule Optimum",2074,2061,0.00630761766132948,2074,"CLASSIQUE","LOAN2017",297,"Oui",1,182050,"Amortissable","Fixe","1,8",15,0,122,"Femme",34,"Concubinage",75017,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"238","LOAN2017_297","Groupe AXA","Minimum",1277,1270,0.00551181102362208,1277,"CLASSIQUE","LOAN2017",297,"Oui",1,182050,"Amortissable","Fixe","1,8",15,0,122,"Femme",34,"Concubinage",75017,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"239","LOAN2017_298","Groupe AXA","Formule Optimum",2230,2221,0.00405222872579913,2230,"CLASSIQUE","LOAN2017",298,"Non",1,41888,"Amortissable","Fixe","1,5",15,0,256,"Homme",58,"Concubinage",26740,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","27","Célibataire","Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.3",NA
"240","LOAN2017_298","Groupe AXA","Minimum",1612,1653,-0.0248033877797943,1612,"CLASSIQUE","LOAN2017",298,"Non",1,41888,"Amortissable","Fixe","1,5",15,0,256,"Homme",58,"Concubinage",26740,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","27","Célibataire","Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.3",NA
"241","LOAN2017_3","Groupe AXA","Minimum",1531,1595,-0.0401253918495298,1531,"CLASSIQUE","LOAN2017",3,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",30,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"242","LOAN2017_300","Groupe AXA","Minimum",2357,2268,0.0392416225749559,2357,"CLASSIQUE","LOAN2017",300,"Non",1,174500,"Amortissable","Fixe","1,6",16,0,68,"Homme",32,"Marié",59263,"Salarié cadre","CDI","Temps partiel","Non","Non","Non",0.7,"Homme","49","Marié","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"243","LOAN2017_303","Groupe AXA","Minimum",881,867,0.0161476355247983,881,"CLASSIQUE","LOAN2017",303,"Oui",1,102000,"Amortissable","Fixe","1,5",20,4,74,"Homme",29,"Marié",75014,"Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"244","LOAN2017_305","Groupe AXA","Minimum",8842,8951,-0.0121774103452128,8842,"CLASSIQUE","LOAN2017",305,"Non",1,297400,"Amortissable","Fixe","2",30,0,153,"Femme",39,"Célibataire",77176,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","30","Pacs","Fonctionnaire","CDI","Temps plein","Non","Non","Non","0.3",NA
"245","LOAN2017_306","Groupe AXA","Minimum",8191,8324,-0.0159778952426718,8191,"CLASSIQUE","LOAN2017",306,"Non",1,205320,"Amortissable","Fixe","1,6",20,0,111,"Homme",53,"Marié",86600,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Homme","28","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.3",NA
"246","LOAN2017_307","Groupe AXA","Minimum",7231,7285,-0.00741249142072753,7231,"CLASSIQUE","LOAN2017",307,"Oui",1,277300,"In Fine","Variable","1,6",20,3,124,"Homme",33,"Célibataire",31350,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"247","LOAN2017_308","Groupe AXA","Formule Optimum",9200,8526,0.0790523105794041,9200,"CLASSIQUE","LOAN2017",308,"Non",1,549730,"Amortissable","Fixe","1,4",20,0,274,"Homme",32,"Célibataire",77450,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Femme","35","Divorcé","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"248","LOAN2017_308","Groupe AXA","Minimum",5726,5298,0.0807852019630049,5726,"CLASSIQUE","LOAN2017",308,"Non",1,549730,"Amortissable","Fixe","1,4",20,0,274,"Homme",32,"Célibataire",77450,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Femme","35","Divorcé","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"249","LOAN2017_310","Groupe AXA","Minimum",2296,2263,0.0145824127264693,2296,"CLASSIQUE","LOAN2017",310,"Oui",1,166800,"Amortissable","Fixe","1,6",30,3,68,"Homme",26,"Marié",92310,"Salarié cadre","TNS","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"250","LOAN2017_311","Groupe AXA","Formule Optimum",2346,2344,0.000853242320819181,2346,"CLASSIQUE","LOAN2017",311,"Non",1,224443,"Amortissable","Fixe","1,7",15,1,130,"Homme",31,"Pacs",60190,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","31","Divorcé","Salarié ","CDI","Temps plein","Non","Non","Non","0.3",NA
"251","LOAN2017_311","Groupe AXA","Minimum",1481,1462,0.0129958960328318,1481,"CLASSIQUE","LOAN2017",311,"Non",1,224443,"Amortissable","Fixe","1,7",15,1,130,"Homme",31,"Pacs",60190,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","31","Divorcé","Salarié ","CDI","Temps plein","Non","Non","Non","0.3",NA
"252","LOAN2017_312","Groupe AXA","Minimum",2751,2766,-0.00542299349240782,2751,"CLASSIQUE","LOAN2017",312,"Non",1,143250,"Amortissable","Fixe","1,6",15,0,71,"Homme",35,"Célibataire",91720,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",0.7,"Homme","53","Concubinage","Salarié cadre","Intérimaire","Temps plein","Non","Non","Non","0.3",NA
"253","LOAN2017_313","Groupe AXA","Minimum",886,827,0.071342200725514,886,"CLASSIQUE","LOAN2017",313,"Oui",1,92000,"Amortissable","Fixe","1,3",20,0,301,"Femme",32,"Célibataire",31800,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"254","LOAN2017_314","Groupe AXA","Minimum",12088,12727,-0.0502082187475446,12088,"CLASSIQUE","LOAN2017",314,"Non",1,206859,"Amortissable","Variable","1,6",15,1,122,"Femme",39,"Célibataire",75002,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.5,"Homme","64","Concubinage","Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"255","LOAN2017_315","Groupe AXA","Minimum",1881,1875,0.00320000000000009,1881,"CLASSIQUE","LOAN2017",315,"Non",1,148200,"Amortissable","Fixe","1,7",25,0,190,"Homme",30,"Célibataire",74270,"Enseignant","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","30","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.5",NA
"256","LOAN2017_316","Groupe AXA","Minimum",13229,13381,-0.0113593901801061,13229,"CLASSIQUE","LOAN2017",316,"Oui",1,193000,"Amortissable","Variable","1,4",15,0,92,"Homme",53,"Marié",69660,"Salarié cadre","CDI","Temps plein","Non","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"257","LOAN2017_317","Groupe AXA","Formule Optimum",2957,3094,-0.0442792501616031,2957,"CLASSIQUE","LOAN2017",317,"Non",1,269000,"Amortissable","Fixe","2,1",15,0,113,"Femme",30,"Pacs",60810,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","37","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.3",NA
"258","LOAN2017_317","Groupe AXA","Minimum",1873,1944,-0.036522633744856,1873,"CLASSIQUE","LOAN2017",317,"Non",1,269000,"Amortissable","Fixe","2,1",15,0,113,"Femme",30,"Pacs",60810,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","37","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.3",NA
"259","LOAN2017_318","Groupe AXA","Formule Optimum",10949,11132,-0.0164390945023356,10949,"CLASSIQUE","LOAN2017",318,"Non",1,159130,"Amortissable","Fixe","1,8",20,1,177,"Homme",54,"Marié",33240,"Recherche d'emploi","None","None","None","None","Non",0.7,"Homme","37","Célibataire","Ouvrier","CDI","Temps plein","Non","Non","Non","0.3",NA
"260","LOAN2017_318","Groupe AXA","Minimum",7437,7687,-0.0325224404839339,7437,"CLASSIQUE","LOAN2017",318,"Non",1,159130,"Amortissable","Fixe","1,8",20,1,177,"Homme",54,"Marié",33240,"Recherche d'emploi","None","None","None","None","Non",0.7,"Homme","37","Célibataire","Ouvrier","CDI","Temps plein","Non","Non","Non","0.3",NA
"261","LOAN2017_319","Groupe AXA","Minimum",597,577,0.0346620450606585,597,"CLASSIQUE","LOAN2017",319,"Oui",1,159000,"Amortissable","Fixe","2",10,6,137,"Homme",28,"Pacs",78730,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"262","LOAN2017_320","Groupe AXA","Formule Optimum",1943,1812,0.0722958057395144,1943,"CLASSIQUE","LOAN2017",320,"Non",1,185158,"Amortissable","Fixe","2,1",15,0,365,"Homme",30,"Célibataire",78910,"Salarié ","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",0.7,"Femme","30","Marié","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"263","LOAN2017_320","Groupe AXA","Minimum",1226,1143,0.0726159230096237,1226,"CLASSIQUE","LOAN2017",320,"Non",1,185158,"Amortissable","Fixe","2,1",15,0,365,"Homme",30,"Célibataire",78910,"Salarié ","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",0.7,"Femme","30","Marié","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"264","LOAN2017_321","Groupe AXA","Minimum",1858,1810,0.0265193370165746,1858,"CLASSIQUE","LOAN2017",321,"Oui",1,188740,"Amortissable","Fixe","1,5",25,5,101,"Homme",25,"Concubinage",38980,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"265","LOAN2017_322","Groupe AXA","Minimum",17415,17617,-0.0114661974229437,17415,"CLASSIQUE","LOAN2017",322,"Non",1,279040,"In Fine","Fixe","1,5",20,0,131,"Homme",39,"Pacs",91800,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",0.7,"Femme","30","Célibataire","Salarié cadre","TNS","Temps plein","Non","Non","Non","0.3",NA
"266","LOAN2017_323","Groupe AXA","Minimum",2392,2405,-0.00540540540540535,2392,"CLASSIQUE","LOAN2017",323,"Non",1,132790,"Amortissable","Variable","1,9",15,0,171,"Homme",43,"Célibataire",86340,"Salarié cadre","CDI","Temps plein","Non","Non","oui",0.5,"Homme","28","Marié","Salarié cadre","CDI","Temps partiel","Non","Non","Non","0.5",NA
"267","LOAN2017_324","Groupe AXA","Formule Optimum",31162,28752,0.0838202559821926,31162,"CLASSIQUE","LOAN2017",324,"Non",1,249700,"Amortissable","Variable","1,7",25,0,359,"Homme",58,"Pacs",31310,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Homme","21","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"268","LOAN2017_324","Groupe AXA","Minimum",26820,25020,0.0719424460431655,26820,"CLASSIQUE","LOAN2017",324,"Non",1,249700,"Amortissable","Variable","1,7",25,0,359,"Homme",58,"Pacs",31310,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Homme","21","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"269","LOAN2017_325","Groupe AXA","Minimum",2263,2238,0.0111706881143878,2263,"CLASSIQUE","LOAN2017",325,"Oui",1,181300,"In Fine","Fixe","2,3",15,1,164,"Femme",28,"Célibataire",38680,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"270","LOAN2017_326","Groupe AXA","Minimum",8000,8603,-0.0700918284319424,8000,"CLASSIQUE","LOAN2017",326,"Non",1,325400,"Amortissable","Variable","2",25,4,103,"Homme",37,"Marié",94340,"Chef d'entreprise","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","44","Célibataire","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"271","LOAN2017_327","Groupe AXA","Minimum",1545,1558,-0.00834403080872914,1545,"CLASSIQUE","LOAN2017",327,"Oui",1,59000,"Amortissable","Fixe","1,8",20,0,146,"Homme",38,"Pacs",40150,"Salarié ","CDI","Temps plein","Non","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"272","LOAN2017_328","Groupe AXA","Minimum",3639,4113,-0.115244347191831,3639,"CLASSIQUE","LOAN2017",328,"Oui",1,136000,"Amortissable","Fixe","2,2",30,0,139,"Homme",37,"Concubinage",91580,"Salarié cadre","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"273","LOAN2017_330","Groupe AXA","Minimum",573,535,0.0710280373831775,573,"CLASSIQUE","LOAN2017",330,"Oui",1,47300,"Amortissable","Fixe","2,1",25,0,8,"Homme",29,"Célibataire",75018,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"274","LOAN2017_331","Groupe AXA","Minimum",10085,10202,-0.0114683395412665,10085,"CLASSIQUE","LOAN2017",331,"Oui",1,600000,"Amortissable","Variable","1,9",15,2,282,"Homme",44,"Célibataire",75008,"Fonctionnaire","TNS","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"275","LOAN2017_332","Groupe AXA","Minimum",6726,6578,0.0224992398905441,6726,"CLASSIQUE","LOAN2017",332,"Non",1,176700,"Amortissable","Fixe","1,3",20,0,298,"Femme",43,"Concubinage",93460,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","48","Concubinage","Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","oui","0.3",NA
"276","LOAN2017_334","Groupe AXA","Formule Optimum",1712,1713,-0.000583771161704605,1712,"CLASSIQUE","LOAN2017",334,"Oui",1,249000,"Amortissable","Fixe","1,9",12,0,193,"Homme",29,"Concubinage",75015,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"277","LOAN2017_334","Groupe AXA","Minimum",1138,1110,0.0252252252252252,1138,"CLASSIQUE","LOAN2017",334,"Oui",1,249000,"Amortissable","Fixe","1,9",12,0,193,"Homme",29,"Concubinage",75015,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"278","LOAN2017_335","Groupe AXA","Minimum",3576,3588,-0.00334448160535117,3576,"CLASSIQUE","LOAN2017",335,"Non",1,130114,"Amortissable","Fixe","1,7",10,3,98,"Homme",58,"Concubinage",92500,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","43","Divorcé","Commerçant","CDI","Temps plein","Non","Non","oui","0.3",NA
"279","LOAN2017_338","Groupe AXA","Minimum",1387,1381,0.00434467776973202,1387,"CLASSIQUE","LOAN2017",338,"Oui",1,108460,"Amortissable","Fixe","1,9",25,0,170,"Femme",30,"Pacs",95640,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"280","LOAN2017_341","Groupe AXA","Formule Optimum",2569,2572,-0.00116640746500773,2569,"CLASSIQUE","LOAN2017",341,"Non",1,178100,"Amortissable","Fixe","1,6",15,2,153,"Homme",39,"Concubinage",42600,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","23","Pacs","Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non","0.3",NA
"281","LOAN2017_341","Groupe AXA","Minimum",1657,1654,0.0018137847642079,1657,"CLASSIQUE","LOAN2017",341,"Non",1,178100,"Amortissable","Fixe","1,6",15,2,153,"Homme",39,"Concubinage",42600,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","23","Pacs","Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non","0.3",NA
"282","LOAN2017_342","Groupe AXA","Minimum",2333,2084,0.119481765834933,2333,"CLASSIQUE","LOAN2017",342,"Oui",1,162900,"Amortissable","Fixe","1,4",25,0,162,"Homme",32,"Marié",65310,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"283","LOAN2017_343","Groupe AXA","Minimum",4467,4519,-0.0115069705687099,4467,"CLASSIQUE","LOAN2017",343,"Non",1,187990,"Amortissable","Fixe","1,3",25,0,60,"Homme",41,"Célibataire",68500,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","33","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"284","LOAN2017_344","Groupe AXA","Minimum",1037,1016,0.0206692913385826,1037,"CLASSIQUE","LOAN2017",344,"Oui",1,176000,"Amortissable","Variable","1,6",15,0,168,"Homme",29,"Divorcé",33490,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"285","LOAN2017_347","Groupe AXA","Minimum",10021,9819,0.0205723597107648,10021,"CLASSIQUE","LOAN2017",347,"Non",1,359400,"Amortissable","Fixe","1,9",25,0,151,"Homme",32,"Marié",29120,"Profession Libérale","CDI","Temps plein","Moins de 15.000 km par an","Oui","Non",0.5,"Homme","39","Concubinage","Salarié cadre","CDI","Temps plein","Non","Non","oui","0.5",NA
"286","LOAN2017_348","Groupe AXA","Minimum",3392,3431,-0.0113669484115418,3392,"CLASSIQUE","LOAN2017",348,"Non",1,155210,"Amortissable","Fixe","1,9",20,0,225,"Homme",40,"Célibataire",92150,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","44","Veuf","Profession Libérale","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
